text_1,text_2,label_1,label_2,label_3,avg_score
"Jesus , seeing their faith , said to the paralytic , `` Son , your sins are forgiven you . ''","But Jesus , seeing their faith , says to the paralytic , Child , thy sins are forgiven .",5,4,3,4.0
"But the princes of the Philistines were wroth with him ; and the princes of the Philistines said unto him , Make the man return , that he may go back to his place where thou hast appointed him , and let him not go down with us to battle , lest in the battle he become an adversary to us : for wherewith should this fellow reconcile himself unto his lord ? should it not be with the heads of these men ?","But the princes of the Philistines were angry with him , and they said to him : Let this man return , and abide in his place , which thou hast appointed him , and let him not go down with us to battle , lest he be an adversary to us , when we shall begin to fight : for how can he otherwise appease his master , but with our heads ?",3,4,4,3.6666666666666665
"Javan , Tubal , and Meshech , they were thy traffickers ; they traded the persons of men and vessels of brass for thy merchandise .","Javan , Tubal , and Meshech were your traders ; they gave living men and brass vessels for your goods .",4,4,3,3.6666666666666665
"the ark , and its poles , the mercy seat , the veil of the screen ;","The ark and the staves , the propitiatory , and the veil that is drawn before it :",2,3,3,2.6666666666666665
"May the God of Abraham and the God of Nahor , the God of their father , be our judge . Then Jacob took an oath by the Fear of his father Isaac .","The God of Abraham , and the God of Nachor , the God of their father , judge between us . And Jacob swore by the fear of his father Isaac .",4,5,2,3.6666666666666665
"And Noah had three sons , Shem , Ham , and Japheth .","And he begot three sons , Sem , Cham , and Japheth .",4,3,5,4.0
"The two disciples heard him speak , and they followed Jesus .","And the two disciples heard him speaking , and followed Jesus .",3,5,5,4.333333333333333
"Do n't withhold your tender mercies from me , Yahweh . Let your loving kindness and your truth continually preserve me .","Withhold not thou , Jehovah , thy tender mercies from me ; let thy loving-kindness and thy truth continually preserve me .",5,3,3,3.6666666666666665
"And Moses spoke to Aaron , and to Eleazar and to Ithamar , his sons that were left , Take the oblation that is left of Jehovah 's offerings by fire , and eat it with unleavened bread beside the altar ; for it is most holy .","And Moses speaketh unto Aaron , and unto Eleazar , and unto Ithamar his sons , who are left , `Take ye the present that is left from the fire-offerings of Jehovah , and eat it unleavened near the altar , for it most holy ,",5,5,5,5.0
"The king rose up with the governor , and Bernice , and those who sat with them .",And the king and the ruler and Bernice and those who were seated with them got up ;,3,5,2,3.3333333333333335
It shall be accomplished before his time . His branch shall not be green .,"His branch is cut off before its time , and his leaf is no longer green .",4,5,3,4.0
"then thou shalt take an awl , and thrust it through his ear and into the door ; and he shall be thy bondman for ever . And also unto thy handmaid thou shalt do likewise .","then thou hast taken the awl , and hast put through his ear , and through the door , and he hath been to thee a servant age-during ; and also to thy handmaid thou dost do so .",4,4,3,3.6666666666666665
"From now on , the crown of righteousness is made ready for me , which the Lord , the upright judge , Will give to me at that day : and not only to me , but to all those who have had love for his revelation .","henceforth there is laid up for me the crown of the righteousness that the Lord -- the Righteous Judge -- shall give to me in that day , and not only to me , but also to all those loving his manifestation .",3,3,3,3.0
"For to two tribes and a half Moses had given possession beyond the Jordan : besides the Levites , who received no land among their brethren :","for Moses hath given the inheritance of two of the tribes , and of half of the tribe , beyond the Jordan , and to the Levites he hath not given an inheritance in their midst ;",4,3,1,2.6666666666666665
"I will destroy your high places , and cut down your incense altars , and cast your dead bodies upon the bodies of your idols ; and my soul will abhor you .","And I have destroyed your high places , and cut down your images , and have put your carcases on the carcases of your idols , and My soul hath loathed you ;",5,4,5,4.666666666666667
"But of the children of Israel did Solomon make no servants for his work ; but they were men of war , and chief of his captains , and rulers of his chariots and of his horsemen .","But of the children of Israel , Solomon made no servants for his work ; but they were men of war , and chief of his captains , and rulers of his chariots and of his horsemen .",4,5,3,4.0
"And when John was completing his work , he said , What do I seem to you to be ? I am not he ; but one is coming after me , whose shoes I am not good enough to undo .","And when John was fulfilling his course , he said : I am not he , whom you think me to be : but behold , there cometh one after me , whose shoes of his feet I am not worthy to loose .",4,3,3,3.3333333333333335
"And certain of them that stood there said unto them , What do ye , loosing the colt ?","And some of those who stood there said to them , What are ye doing , loosing the colt ?",4,5,5,4.666666666666667
And the prince of the father 's house of the families of the Kohathites was Elizaphan the son of Uzziel .,And their prince shall be Elisaphan the son of Oziel :,3,3,3,3.0
"And I will make an agreement of peace with them : it will be an eternal agreement with them : and I will have mercy on them and make their numbers great , and will put my holy place among them for ever .","And I will make a covenant of peace with them : it shall be an everlasting covenant with them ; and I will place them , and multiply them , and will set my sanctuary in the midst of them for ever .",2,5,2,3.0
